YYYY,MM,DD,SST_MIN,SST_MAX,SST@90th_HS,SSTA@90th_HS,90th_HS>0,DHW_from_90th_HS>1,BAA_7day_max
2016,9,17,27.9626,29.057,28.7155,1.1515,0,0,0
2016,9,18,27.4829,28.832,28.5588,0.9763,0,0,0
2016,9,19,27.7345,29.2114,28.8063,1.632,0,0,0
2016,9,20,27.855,29.2687,29.0279,1.9764,0,0,0
2016,9,21,27.7587,29.079,29.0079,1.9038,0,0,0
2016,9,22,27.9405,29.4347,29.0163,1.6808,0,0,0
2016,9,23,27.973,29.2312,28.8146,1.4835,0,0,0
2016,9,24,28.2711,29.4223,28.9131,1.642,0,0,0
2016,9,25,28.2925,29.1915,28.7998,1.4334,0,0,0
2016,9,26,28.0616,29.0816,28.7625,1.4751,0,0,0
2016,9,27,28.2117,29.0918,28.7013,1.3528,0,0,0
2016,9,28,28.5461,29.4553,29.0947,1.2196,0,0,0
2016,9,29,28.555,29.5582,29.0543,1.5812,0,0,0
2016,9,30,28.6027,29.7672,29.2089,1.7541,0,0,0
2016,10,1,28.8578,29.8057,29.5075,2.0392,0,0,0
2016,10,2,28.8432,29.7637,29.5011,1.9368,0,0,0
2016,10,3,28.6558,29.7059,29.5037,1.9299,0,0,0
2016,10,4,28.9071,29.7645,29.704,1.6473,0.0392,0,1
2016,10,5,28.5017,29.4351,29.2331,1.5542,0,0,1
2016,10,6,28.2586,29.2502,28.9044,1.1675,0,0,1
2016,10,7,28.0187,29.1872,28.6986,0.9349,0,0,1
2016,10,8,28.1945,29.5815,28.9093,1.1125,0,0,1
2016,10,9,28.2131,29.6924,28.9041,1.0718,0,0,1
2016,10,10,28.4108,29.5979,29.1773,1.3215,0,0,1
2016,10,11,28.5126,29.8364,29.2783,1.3682,0,0,0
2016,10,12,28.5578,29.7046,29.6005,1.1069,0,0,0
2016,10,13,28.7641,29.8801,29.6503,1.1285,0,0,0
2016,10,14,28.5089,29.4923,28.9744,0.9265,0,0,0
2016,10,15,28.5332,29.6348,29.3611,0.8785,0,0,0
2016,10,16,28.759,29.8005,29.3785,0.8037,0,0,0
2016,10,17,28.7592,29.974,29.3314,1.2007,0,0,0
2016,10,18,28.9678,30.3562,29.5431,1.3736,0.1226,0,1
2016,10,19,28.9561,30.2655,29.433,1.1976,0.0181,0,1
2016,10,20,28.8143,30.488,29.71,1.206,0.29,0,1
2016,10,21,28.8991,30.2496,29.8839,1.1082,0.143,0,1
2016,10,22,28.8271,30.0908,29.4438,0.7656,0,0,1
2016,10,23,28.6089,29.6935,29.1127,0.7131,0,0,1
2016,10,24,28.4458,29.6012,29.5657,0.6367,0,0,1
2016,10,25,28.4087,29.5688,29.4125,0.4484,0,0,1
2016,10,26,28.6326,29.6757,29.4439,0.5513,0,0,1
2016,10,27,28.6818,29.8403,29.1749,0.3917,0,0,1
2016,10,28,28.6433,29.8726,29.1758,0.513,0,0,0
2016,10,29,28.7763,29.6915,29.5491,0.4376,0,0,0
2016,10,30,28.7238,30.1392,29.3828,0.4969,0,0,0
2016,10,31,28.7794,30.3015,29.7174,0.8198,0.2963,0,1
2016,11,1,28.5982,30.2854,30.1253,0.8772,0.3407,0,1
2016,11,2,28.9568,30.2389,29.6839,0.705,0.2811,0,1
2016,11,3,29.1344,30.404,30.179,0.8627,0.4287,0,1
2016,11,4,29.0874,30.3959,29.9892,0.9798,0.5761,0,1
2016,11,5,29.0151,30.4911,29.9404,0.9679,0.5516,0,1
2016,11,6,29.362,30.4232,30.1324,1.0451,0.6592,0,1
2016,11,7,29.3001,30.5907,30.1045,1.0344,0.6712,0,1
2016,11,8,29.5384,30.8566,30.0875,0.9813,0.7118,0,1
2016,11,9,29.6036,30.8282,30.2888,1.1331,0.8654,0,1
2016,11,10,29.5613,30.6381,30.2283,1.0153,0.7909,0,1
2016,11,11,29.6287,30.7919,30.2842,1.0101,0.8246,0,1
2016,11,12,29.7111,30.8865,30.3246,1.0495,0.9378,0,1
2016,11,13,29.8663,30.8202,30.5015,1.1573,1.0672,0.1525,2
2016,11,14,29.692,30.7514,30.3829,1.0512,1.0091,0.2966,2
2016,11,15,29.6602,30.7905,30.6404,0.9097,0.9097,0.2966,2
2016,11,16,29.8082,30.7853,30.3878,0.9867,0.9818,0.2966,2
2016,11,17,29.808,30.6861,30.2621,0.9187,0.9114,0.2966,2
2016,11,18,29.6633,30.8067,30.2543,0.8492,0.8409,0.2966,2
2016,11,19,29.5033,30.5343,30.1828,0.7686,0.7591,0.2966,2
2016,11,20,29.3645,30.4409,29.9905,0.6122,0.5663,0.2966,2
2016,11,21,29.7059,30.7871,30.2909,0.8693,0.8262,0.2966,1
2016,11,22,29.8575,30.8066,30.3656,0.9981,0.9385,0.2966,1
2016,11,23,29.5667,30.9221,30.3666,0.9275,0.8951,0.2966,1
2016,11,24,29.4808,30.688,30.1552,0.7688,0.7231,0.2966,1
2016,11,25,29.5077,30.89,30.2349,0.9197,0.8869,0.2966,1
2016,11,26,29.7438,31.0212,30.6168,1.2382,1.1711,0.4639,2
2016,11,27,29.9297,30.8762,30.6734,1.2981,1.2287,0.6394,2
2016,11,28,30.0476,30.8845,30.5336,1.2109,1.1414,0.8025,2
2016,11,29,30.119,30.9485,30.7234,1.1971,1.1741,0.9702,2
2016,11,30,30.1039,30.9774,30.6087,1.2202,1.1363,1.1326,2
2016,12,1,29.9691,30.9044,30.594,1.2509,1.0181,1.278,2
2016,12,2,30.1255,31.3028,30.6546,1.2928,1.199,1.4493,2
2016,12,3,30.0679,31.1315,30.5414,1.2268,1.1851,1.6186,2
2016,12,4,30.2749,31.0073,30.6909,1.3687,1.2385,1.7955,2
2016,12,5,29.8622,30.9246,30.6257,1.2773,1.2049,1.9676,2
2016,12,6,30.3468,31.1463,30.5658,1.422,1.2981,2.1531,2
2016,12,7,30.4203,31.1518,30.7111,1.3957,1.2798,2.3359,2
2016,12,8,30.3801,31.4257,31.1328,1.8211,1.6985,2.5785,2
2016,12,9,30.435,31.2959,31.1153,1.6292,1.5943,2.8063,2
2016,12,10,30.275,31.1903,30.9324,1.4205,1.4109,3.0078,2
2016,12,11,30.3223,31.1974,30.8638,1.3386,1.3233,3.1969,2
2016,12,12,30.2101,31.3117,31.1523,1.29,1.2809,3.3799,2
2016,12,13,30.3815,31.4774,30.7723,1.4306,1.3904,3.5785,2
2016,12,14,30.1603,31.5416,30.9846,1.3721,1.3676,3.7739,2
2016,12,15,30.338,31.4929,31.2341,1.3938,1.3938,3.973,2
2016,12,16,30.3363,31.5631,31.0307,1.3613,1.359,4.1671,3
2016,12,17,30.2913,31.42,30.8197,1.3293,1.298,4.3526,3
2016,12,18,30.361,31.4256,31.3266,1.4595,1.4452,4.559,3
2016,12,19,30.0912,31.188,30.5303,1.2608,1.174,4.7267,3
2016,12,20,29.5939,30.6676,30.3022,1.0449,0.896,4.7267,3
2016,12,21,29.6168,30.8588,30.4767,1.0287,0.9219,4.7267,3
2016,12,22,29.4251,30.9428,30.4021,0.9732,0.8491,4.7267,3
2016,12,23,29.1408,30.9877,30.4737,1.1508,1.0628,4.8786,3
2016,12,24,29.0294,30.7753,30.2296,0.7637,0.7478,4.8786,3
2016,12,25,29.2584,30.8996,30.3912,0.8486,0.8343,4.8786,3
2016,12,26,29.3971,30.5409,30.4785,0.6484,0.5933,4.8786,3
2016,12,27,29.2265,30.525,30.3941,0.7709,0.7485,4.8786,3
2016,12,28,29.2476,30.5066,30.4038,0.7824,0.7581,4.8786,3
2016,12,29,29.1354,30.719,30.154,0.9068,0.779,4.8786,3
2016,12,30,29.0628,30.3727,30.0285,0.6194,0.5205,4.8786,1
2016,12,31,29.0314,30.4422,29.9999,0.5823,0.4406,4.8786,1
2017,1,1,29.0402,30.7805,30.3712,0.5899,0.4334,4.8786,1
2017,1,2,29.3154,30.7044,30.2923,0.8344,0.6665,4.8786,1
2017,1,3,29.145,30.4634,29.9815,0.5892,0.4419,4.8786,1
2017,1,4,28.6093,30.3137,29.9251,0.4554,0.425,4.8786,1
2017,1,5,28.77,30.3985,29.9119,0.7409,0.5028,4.8786,1
2017,1,6,28.6269,30.2784,29.6679,0.5002,0.3136,4.8786,1
2017,1,7,28.6345,30.25,29.6791,0.4988,0.2486,4.8786,1
2017,1,8,28.5458,30.0616,29.6644,0.225,0.1826,4.8786,1
2017,1,9,28.7673,30.1637,29.7581,0.4761,0.316,4.8786,1
2017,1,10,28.9058,30.259,29.9657,0.6137,0.4903,4.8786,1
2017,1,11,28.9022,30.4629,30.1268,0.8065,0.5839,4.8786,1
2017,1,12,28.9756,30.4997,29.9649,0.7099,0.55,4.8786,1
2017,1,13,28.9742,30.9907,30.1883,0.9582,0.5961,4.8786,1
2017,1,14,29.3166,30.8857,30.866,1.1724,0.9766,4.8786,1
2017,1,15,29.3181,30.6646,30.2829,0.9275,0.8314,4.8786,1
2017,1,16,29.2835,30.7042,30.4206,1.1746,0.9272,4.8786,1
2017,1,17,29.3414,30.6632,30.3256,0.8995,0.8133,4.8786,1
2017,1,18,29.4385,30.6297,29.9976,0.8892,0.6373,4.8786,1
2017,1,19,29.3383,30.8473,30.0443,0.9278,0.6735,4.8786,1
2017,1,20,29.0002,30.6413,30.0721,0.5604,0.4552,4.8786,1
2017,1,21,29.1185,30.4709,30.0067,0.7532,0.4498,4.8786,1
2017,1,22,29.0299,30.3361,29.8263,0.5555,0.3617,4.8786,1
2017,1,23,28.9404,30.1737,29.8243,0.7394,0.2719,4.8786,1
2017,1,24,28.9184,30.4714,30.2895,0.8547,0.6981,4.8786,1
2017,1,25,29.2748,30.6629,30.4759,0.9585,0.8106,4.8786,1
2017,1,26,29.041,30.489,30.3286,0.7984,0.6369,4.8786,1
2017,1,27,29.0693,30.6148,30.2808,0.9282,0.7307,4.8786,1
2017,1,28,28.9137,30.8103,30.3827,0.8184,0.6462,4.8786,1
2017,1,29,28.8618,30.9024,30.3002,0.6874,0.4791,4.8786,1
2017,1,30,28.6493,30.3701,29.7373,0.3216,0.1175,4.8786,1
2017,1,31,28.7898,30.4429,29.9007,0.4243,0.2195,4.8786,1
2017,2,1,28.6338,30.2451,29.6634,0.542,0.2174,4.8786,1
2017,2,2,28.6028,30.3066,30.1854,0.7093,0.249,4.8786,1
2017,2,3,28.4745,30.3825,30.1762,0.5876,0.3132,4.8786,1
2017,2,4,28.494,30.3552,30.1915,0.6322,0.37,4.8786,1
2017,2,5,28.3123,29.954,29.506,0.345,0,4.7261,1
2017,2,6,28.2354,29.7727,29.4593,0.1244,0,4.5819,1
2017,2,7,28.431,30.1732,29.7606,0.4364,0.138,4.5819,1
2017,2,8,28.5547,30.14,30.0296,0.5748,0.1003,4.5819,1
2017,2,9,28.4442,30.0408,29.5476,0.317,0,4.5819,1
2017,2,10,28.56,30.0404,29.7877,0.2987,0,4.5819,1
2017,2,11,28.3135,30.1854,29.4028,0.3025,0,4.5819,1
2017,2,12,28.372,30.0147,29.2855,0.1968,0,4.5819,1
2017,2,13,28.3402,29.8532,29.2653,0.2409,0,4.5819,1
2017,2,14,28.1856,29.8855,29.3077,0.4259,0,4.5819,1
2017,2,15,28.2099,29.6766,29.2328,0.1472,0,4.5819,0
2017,2,16,28.3016,29.5949,29.5833,0.1451,0,4.5819,0
2017,2,17,28.3166,30.1708,29.3113,0.3133,0,4.5819,0
2017,2,18,28.4532,30.0215,29.6784,0.2273,0,4.4146,0
2017,2,19,28.3462,30.0387,29.6349,0.3707,0,4.2391,0
2017,2,20,28.4323,30.1529,29.4603,0.5707,0.0338,4.0761,1
2017,2,21,28.6001,30.1407,30.0281,0.6221,0.2009,3.9083,1
2017,2,22,28.6559,30.3808,30.1409,0.7135,0.2618,3.746,1
2017,2,23,28.7889,30.4199,30.2495,0.9282,0.3195,3.6006,1
2017,2,24,28.9091,30.2964,30.0221,0.5942,0.1465,3.4293,1
2017,2,25,29.1329,30.5338,30.0295,1.3609,0.4716,3.26,1
2017,2,26,29.1765,30.3705,30.078,1.5625,0.4719,3.0831,1
2017,2,27,29.2526,30.4654,30.0453,1.0016,0.4884,2.9109,1
2017,2,28,29.3226,30.3576,29.6964,0.929,0.3498,2.7255,1
2017,3,1,29.2971,30.6201,29.9275,1.2963,0.5546,2.5427,1
2017,3,2,29.3207,30.4693,29.7824,1.0115,0.4162,2.3,1
2017,3,3,29.3706,30.5388,30.025,1.1688,0.468,2.0723,1
2017,3,4,29.3896,30.4441,30.1015,0.9509,0.4343,1.8707,1
2017,3,5,29.1516,30.3589,29.5845,1.102,0.1814,1.6817,1
2017,3,6,28.8865,30.1558,29.6814,0.8986,0.2763,1.4987,1
2017,3,7,28.9451,30.3238,29.6945,1.0081,0.3391,1.3001,1
2017,3,8,29.186,30.2201,29.8906,0.8946,0.2908,1.1047,1
2017,3,9,29.2331,30.2759,29.9119,1.1003,0.3902,0.9056,1
2017,3,10,28.9496,30.0967,29.6351,0.9418,0.2097,0.7114,1
2017,3,11,29.0855,30.4437,29.6677,0.8993,0.2444,0.526,1
2017,3,12,29.0629,30.3451,29.7455,0.8742,0.2522,0.3195,1
2017,3,13,28.9848,30.2713,29.5987,1.1805,0.1776,0.1518,1
2017,3,14,28.8092,30.0549,29.808,0.6758,0.0914,0.1518,1
2017,3,15,29.0359,30.3119,29.7227,1.1259,0.2952,0.1518,1
2017,3,16,28.9447,30.0327,29.55,0.8057,0.1223,0.1518,1
2017,3,17,28.9042,29.9805,29.5925,0.6973,0.018,0,1
2017,3,18,28.9269,29.9409,29.382,0.6342,0,0,1
2017,3,19,28.8293,30.0858,30.014,0.8836,0.0805,0,1
2017,3,20,28.5603,29.947,29.4133,0.6489,0,0,1
2017,3,21,28.6179,30.1511,29.2343,0.5297,0,0,1
2017,3,22,28.7004,30.3252,29.3847,0.6596,0.0396,0,1
2017,3,23,28.808,30.3433,29.4843,0.8562,0.1053,0,1
2017,3,24,28.8491,30.3551,29.53,0.8937,0.1211,0,1
2017,3,25,28.7516,30.1484,29.8585,0.8165,0,0,1
2017,3,26,28.7227,29.9003,29.1265,0.5133,0,0,1
2017,3,27,28.7625,29.885,29.0913,0.5984,0,0,1
2017,3,28,28.7005,29.8243,29.0101,0.3832,0,0,1
2017,3,29,28.7742,29.6436,29.2272,0.4742,0,0,1
2017,3,30,28.557,29.7159,29.1096,0.4537,0,0,1
2017,3,31,28.571,29.9994,29.1755,0.4808,0,0,0
2017,4,1,28.7921,29.5806,29.4502,0.6751,0,0,0
2017,4,2,28.8268,29.629,29.3505,0.608,0,0,0
2017,4,3,28.8663,29.8288,29.4725,0.6768,0,0,0
2017,4,4,28.9235,29.624,29.3568,0.6668,0,0,0
2017,4,5,28.9235,29.7735,29.4306,0.7042,0,0,0
2017,4,6,29.0912,30.0126,29.6228,0.8522,0.0623,0,1
2017,4,7,29.0051,29.9057,29.5792,0.8132,0.1624,0,1
2017,4,8,28.5682,29.6114,29.2348,0.4893,0,0,1
2017,4,9,29.0415,29.7316,29.3505,0.5986,0,0,1
2017,4,10,28.5988,29.6081,29.3557,0.5322,0,0,1
2017,4,11,28.7196,29.5998,29.2698,0.4104,0,0,1
2017,4,12,28.5072,29.4611,29.0864,0.3436,0,0,1
2017,4,13,28.5817,29.6073,29.267,0.483,0,0,1
2017,4,14,28.6098,29.5622,29.3371,0.3857,0,0,0
2017,4,15,28.0822,29.5847,29.2766,0.4699,0,0,0
2017,4,16,28.7284,30.0122,29.4279,0.6661,0,0,0
2017,4,17,28.9709,29.9833,29.5744,0.7716,0.1947,0,1
2017,4,18,29.1097,29.9114,29.5597,0.84,0.1327,0,1
2017,4,19,28.9405,29.6353,29.4541,0.7092,0,0,1
2017,4,20,29.042,30.1314,29.6332,0.8615,0.1487,0,1
2017,4,21,28.9805,30.0194,29.4737,0.7316,0.0152,0,1
2017,4,22,28.9891,29.9647,29.6195,0.5845,0,0,1
2017,4,23,28.8595,30.0162,29.654,0.651,0.0576,0,1
2017,4,24,28.8853,29.8431,29.4513,0.7183,0,0,1
2017,4,25,29.0104,29.7723,29.3912,0.7123,0,0,1
2017,4,26,28.9525,29.9091,29.4501,0.7371,0.0145,0,1
2017,4,27,28.7745,30.0659,29.3184,0.5585,0,0,1
2017,4,28,28.6265,29.7715,29.3769,0.6952,0,0,1
2017,4,29,28.6482,29.8498,29.6038,0.471,0,0,1
2017,4,30,28.6683,29.9046,29.5774,0.8704,0.0214,0,1
2017,5,1,28.8793,30.1402,29.8066,0.6701,0.0848,0,1
2017,5,2,28.872,30.1483,29.5158,0.6464,0.1314,0,1
2017,5,3,28.7948,30.1465,29.9412,0.758,0.1858,0,1
2017,5,4,28.7238,30.2994,29.7473,1.0545,0.314,0,1
2017,5,5,28.8267,30.32,29.9071,0.7917,0.2142,0,1
2017,5,6,28.6735,30.0464,29.5887,0.6878,0.1754,0,1
2017,5,7,28.7373,30.1533,29.9808,0.8415,0.2694,0,1
2017,5,8,28.7058,30.0896,29.6023,0.9123,0.163,0,1
2017,5,9,28.7635,30.1631,29.7858,0.8203,0.291,0,1
2017,5,10,28.5359,30.0274,29.6098,0.7974,0.0868,0,1
2017,5,11,28.5285,30.0477,29.8596,0.6618,0.0913,0,1
2017,5,12,28.2981,29.8021,29.4783,0.3461,0,0,1
2017,5,13,28.5249,29.8762,29.7618,0.5683,0.0144,0,1
2017,5,14,28.5479,30.1894,29.5017,0.859,0.0673,0,1
2017,5,15,28.4436,30.0345,29.3545,0.4247,0,0,1
2017,5,16,28.4791,29.7147,29.2713,0.2805,0,0,1
2017,5,17,28.4752,30.0504,29.571,0.6931,0.1296,0,1
2017,5,18,28.2626,29.867,29.4461,0.3874,0,0,1
2017,5,19,28.4027,29.6871,29.5393,0.6163,0,0,1
2017,5,20,28.5509,29.622,29.5111,0.6643,0.0045,0,1
2017,5,21,28.6541,29.7639,29.4327,0.9084,0,0,1
2017,5,22,28.5419,29.6944,29.3294,0.6057,0,0,1
2017,5,23,28.3431,29.5648,29.1041,0.679,0,0,1
2017,5,24,28.3418,29.5901,29.0843,0.6164,0,0,1
2017,5,25,28.3563,29.6308,29.1156,0.4384,0,0,1
2017,5,26,28.4806,29.6719,29.1309,0.4806,0,0,1
2017,5,27,28.3059,29.4403,29.3189,0.6187,0,0,0
2017,5,28,28.3764,29.467,29.0569,0.488,0,0,0
2017,5,29,28.3916,29.2747,29.1111,0.426,0,0,0
2017,5,30,28.226,29.2026,28.7454,0.2344,0,0,0
2017,5,31,28.0855,29.2561,28.9334,0.3955,0,0,0
2017,6,1,28.0388,29.0852,28.9561,0.2673,0,0,0
2017,6,2,28.181,29.1112,29.0798,0.3413,0,0,0
2017,6,3,27.9562,29.0293,29.0087,0.3228,0,0,0
2017,6,4,28.0968,28.9884,28.5322,0.4047,0,0,0
2017,6,5,27.9167,28.8722,28.8639,0.2256,0,0,0
2017,6,6,27.932,28.791,28.7182,0.1682,0,0,0
2017,6,7,27.8135,28.7793,28.6511,0.1973,0,0,0
2017,6,8,27.7962,28.8259,28.4265,0.1578,0,0,0
2017,6,9,27.5054,28.5224,28.1629,0.2943,0,0,0
2017,6,10,27.5154,28.4742,28.1286,-0.1672,0,0,0
2017,6,11,27.4577,28.5902,28.2485,-0.1163,0,0,0
2017,6,12,27.3073,28.7653,28.3811,0.2521,0,0,0
2017,6,13,27.215,28.7429,28.5131,0.3746,0,0,0
2017,6,14,27.0507,28.5364,28.0216,-0.0318,0,0,0
2017,6,15,27.2328,28.4974,28.335,0.2432,0,0,0
2017,6,16,27.1946,28.9612,28.1609,0.4097,0,0,0
2017,6,17,27.1947,29.0954,28.5264,0.5791,0,0,0
2017,6,18,27.164,28.7589,28.7032,0.4332,0,0,0
2017,6,19,27.2827,28.6243,28.3979,0.2969,0,0,0
2017,6,20,27.2721,28.4548,28.0495,0.2994,0,0,0
2017,6,21,27.1627,28.3949,28.014,0.2448,0,0,0
2017,6,22,27.028,28.3455,28.2196,0.1658,0,0,0
2017,6,23,27.1095,28.5075,28.3571,0.2743,0,0,0
2017,6,24,27.3334,28.5466,28.0911,0.2282,0,0,0
2017,6,25,27.3017,28.5304,27.8882,0.2367,0,0,0
2017,6,26,27.168,28.6308,28.3211,0.3607,0,0,0
2017,6,27,27.0742,28.4754,28.3418,0.3309,0,0,0
2017,6,28,27.0712,28.5849,28.4398,0.4849,0,0,0
2017,6,29,27.2832,28.6901,28.4188,0.5459,0,0,0
2017,6,30,27.0418,28.286,28.0851,0.2256,0,0,0
2017,7,1,26.9319,28.1792,27.8531,0.3348,0,0,0
2017,7,2,26.8911,28.3133,28.0933,0.4283,0,0,0
2017,7,3,27.0024,28.2881,28.2724,0.465,0,0,0
2017,7,4,26.9942,28.395,28.0063,0.4142,0,0,0
2017,7,5,27.1762,28.3409,28.0145,0.5051,0,0,0
2017,7,6,27.09,28.3296,28.1534,0.4964,0,0,0
2017,7,7,27.2009,28.4731,28.0116,0.7484,0,0,0
2017,7,8,27.0977,28.234,28.0013,0.4534,0,0,0
2017,7,9,26.9154,27.8452,27.5932,0.41,0,0,0
2017,7,10,27.0592,28.1093,27.7232,0.4619,0,0,0
2017,7,11,27.0486,27.9986,27.7047,0.4791,0,0,0
2017,7,12,26.9272,28.0105,27.6952,0.5669,0,0,0
2017,7,13,26.9924,28.053,27.7061,0.5364,0,0,0
2017,7,14,26.8602,27.9254,27.6016,0.7954,0,0,0
2017,7,15,26.8564,27.9693,27.623,0.5944,0,0,0
2017,7,16,26.5766,27.8405,27.3966,0.3707,0,0,0
2017,7,17,26.6312,27.8804,27.4354,0.2231,0,0,0
2017,7,18,26.7535,27.6937,27.4552,0.4698,0,0,0
2017,7,19,26.9485,27.8058,27.6229,0.5864,0,0,0
2017,7,20,26.9849,28.2954,27.7277,1.0527,0,0,0
2017,7,21,27.0392,27.9369,27.813,0.5004,0,0,0
2017,7,22,26.9458,27.8935,27.7018,0.654,0,0,0
2017,7,23,26.9281,27.9209,27.7346,0.7129,0,0,0
2017,7,24,27.04,27.9677,27.7696,0.7375,0,0,0
2017,7,25,27.1407,28.0723,27.8364,0.9014,0,0,0
2017,7,26,26.9257,28.1187,27.6768,0.5657,0,0,0
2017,7,27,26.7387,27.835,27.5223,0.5958,0,0,0
2017,7,28,26.8382,27.8342,27.5279,0.2896,0,0,0
2017,7,29,27.0067,27.9187,27.5922,0.3123,0,0,0
2017,7,30,26.9183,28.0543,27.5457,0.7664,0,0,0
2017,7,31,27.029,27.8331,27.4468,0.5451,0,0,0
2017,8,1,26.8881,27.6915,27.34,0.7979,0,0,0
2017,8,2,26.9329,27.8013,27.7739,0.5042,0,0,0
2017,8,3,26.9772,28.0679,27.416,0.7536,0,0,0
2017,8,4,27.0204,28.0751,27.5743,0.5959,0,0,0
2017,8,5,26.8847,28.0412,27.9813,0.7193,0,0,0
2017,8,6,26.7843,28.2722,27.639,0.5879,0,0,0
2017,8,7,26.9881,28.1778,27.6466,0.7989,0,0,0
2017,8,8,26.9624,28.1348,27.7924,0.6154,0,0,0
